site,plot,site_plot,quad,spp,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,ttl_ht_only,cones,dead_stressed,browsed,form_prob,seedling,uncertainty,tally_num,record_expand_plot,record_expand_site,trees_per_plot,trees_per_site,trees_per_ha,ttl_ht,ht_2006,ht_2007,ht_2008,ht_2009,ht_2010,ht_2011,ht_2012,ht_2013,ht_2014,ht_2015,ht_2016,grwth_2006,grwth_2007,grwth_2008,grwth_2009,grwth_2010,grwth_2011,grwth_2012,grwth_2013,grwth_2014,grwth_2015,grwth_2016,grwth_avg_Ngerm_Y16,grwth_avg_Ngerm_N16,yrs_grwth_inclusive,estab_yr,yr1GTE10_estab_yr,yr1GTE20_estab_yr
S-222-231,E,S-222-231_E,NW,PIPO,6,24,37,47,61,86,123,144,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,144,,,,6,24,37,47,61,86,123,144,,,,,18,13,10,14,25,37,21,19.71428571,19.5,8,2009,2009,2009
S-222-231,E,S-222-231_E,NW,PIPO,5,17,27,38,49,60,92,108,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,108,,,,5,17,27,38,49,60,92,108,,,,,12,10,11,11,11,32,16,14.71428571,14.5,8,2009,2009,2009
S-222-231,E,S-222-231_E,NE,PIPO,5,10,21,32,41,61,85,127,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,127,,,,5,10,21,32,41,61,85,127,,,,,5,11,11,9,20,24,42,17.42857143,13.33333333,8,2009,2009,2009
S-222-231,E,S-222-231_E,SE,PIPO,4,19,26,35,44,52,62,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,62,,,,,4,19,26,35,44,52,62,,,,,,15,7,9,9,8,10,9.666666667,9.6,7,2010,2010,2010
S-222-231,E,S-222-231_E,SW,PSME,4,8,13,20,30,47,60,69,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,69,,,,4,8,13,20,30,47,60,69,,,,,4,5,7,10,17,13,9,9.285714286,9.333333333,8,2009,2009,2009
S-222-231,E,S-222-231_E,SW,PIPO,3,12,23,38,56,81,121,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,121,,,,,3,12,23,38,56,81,121,,,,,,9,11,15,18,25,40,19.66666667,15.6,7,2010,2010,2010
S-222-231,E,S-222-231_E,SE,PIPO,3,11,25,32,44,65,84,108,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,108,,,,3,11,25,32,44,65,84,108,,,,,8,14,7,12,21,19,24,15,13.5,8,2009,2009,2009
S-222-231,W,S-222-231_W,SW,PIPO,8,17,33,60,93,126,144,171,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,171,,,,8,17,33,60,93,126,144,171,,,,,9,16,27,33,33,18,27,23.28571429,22.66666667,8,2009,2009,2009
S-222-231,W,S-222-231_W,NW,PIPO,4,9,18,31,41,57,71,77,,,,NA,NO,NO,NO,YES,NO,NONE,1,1,1,1,1,25.46479089,77,,,,4,9,18,31,41,57,71,77,,,,,5,9,13,10,16,14,6,10.42857143,11.16666667,8,2009,2009,2009
S-222-231,W,S-222-231_W,NW,PIPO,4,15,35,48,60,81,109,118,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,118,,,,4,15,35,48,60,81,109,118,,,,,11,20,13,12,21,28,9,16.28571429,17.5,8,2009,2009,2009
S-222-231,W,S-222-231_W,SW,PIPO,4,10,21,31,42,52,79,90,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,90,,,,4,10,21,31,42,52,79,90,,,,,6,11,10,11,10,27,11,12.28571429,12.5,8,2009,2009,2009
S-222-231,W,S-222-231_W,SE,PIPO,2,8,12,15,21,27,34,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,34,,,,,2,8,12,15,21,27,34,,,,,,6,4,3,6,6,7,5.333333333,5,7,2010,2010,2010
S-222-237,C,S-222-237_C,SE,PIPO,6,19,23,27,34,44,60,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,60,,,,,6,19,23,27,34,44,60,,,,,,13,4,4,7,10,16,9,7.6,7,2010,2010,2010
S-222-237,C,S-222-237_C,NW,PIPO,5,14,28,34,50,69,80,98,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,98,,,,5,14,28,34,50,69,80,98,,,,,9,14,6,16,19,11,18,13.28571429,12.5,8,2009,2009,2009
S-222-237,C,S-222-237_C,NE,PIPO,4,10,20,31,45,59,69,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,69,,,,,4,10,20,31,45,59,69,,,,,,6,10,11,14,14,10,10.83333333,11,7,2010,2010,2010
S-222-237,E,S-222-237_E,NE,PIPO,4,13,17,23,31,39,50,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,50,,,,,4,13,17,23,31,39,50,,,,,,9,4,6,8,8,11,7.666666667,7,7,2010,2010,2010
S-222-237,E,S-222-237_E,NE,PIPO,4,16,23,30,43,52,64,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,64,,,,,4,16,23,30,43,52,64,,,,,,12,7,7,13,9,12,10,9.6,7,2010,2010,2010
S-222-237,E,S-222-237_E,SW,PSME,3,6,14,19,26,34,39,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,39,,,,,3,6,14,19,26,34,39,,,,,,3,8,5,7,8,5,6,6.2,7,2010,2010,2010
S-222-237,W,S-222-237_W,SE,PIPO,5,15,20,27,43,57,66,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,66,,,,,5,15,20,27,43,57,66,,,,,,10,5,7,16,14,9,10.16666667,10.4,7,2010,2010,2010
S-222-237,W,S-222-237_W,SE,PIPO,5,17,26,32,36,40,43,48,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,48,,,,5,17,26,32,36,40,43,48,,,,,12,9,6,4,4,3,5,6.142857143,6.333333333,8,2009,2009,2009
S-223-241,C,S-223-241_C,NW,PICO,4,11,17,28,39,52,71,80,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,80,,,,4,11,17,28,39,52,71,80,,,,,7,6,11,11,13,19,9,10.85714286,11.16666667,8,2009,2009,2009
S-223-241,C,S-223-241_C,NW,PICO,4,23,37,51,69,92,116,140,180,202,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,202,,4,23,37,51,69,92,116,140,180,202,,,19,14,14,18,23,24,24,40,22,22,22,10,2007,2007,2007
S-223-241,C,S-223-241_C,SW,PICO,3,22,37,60,72,86,114,,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,114,,,,,3,22,37,60,72,86,114,,,,,,19,15,23,12,14,28,18.5,16.6,7,2010,2010,2010
S-223-241,C,S-223-241_C,SE,PICO,2,9,23,42,62,85,102,114,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,114,,,,2,9,23,42,62,85,102,114,,,,,7,14,19,20,23,17,12,16,16.66666667,8,2009,2009,2009
S-223-241,C,S-223-241_C,SW,PICO,1,8,25,42,58,81,103,,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,103,,,,,1,8,25,42,58,81,103,,,,,,7,17,17,16,23,22,17,16,7,2010,2010,2010
S-223-241,W,S-223-241_W,SE,PICO,_,14,26,50,72,90,124,139,148,,,NA,NO,YES,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,148,,,,14,26,50,72,90,124,139,148,,,,,12,24,22,18,34,15,9,19.14285714,20.83333333,9,2008,2007,2006
S-223-241,W,S-223-241_W,NE,PICO,10,20,44,64,88,110,119,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,119,,,,,10,20,44,64,88,110,119,,,,,,10,24,20,24,22,9,18.16666667,20,7,2010,2009,2009
S-223-241,W,S-223-241_W,SE,PICO,10,25,37,48,70,82,92,117,122,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,122,,,10,25,37,48,70,82,92,117,122,,,,15,12,11,22,12,10,25,5,14,15.28571429,9,2008,2007,2007
S-223-241,W,S-223-241_W,NW,PICO,7,30,46,75,110,157,165,,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,165,,,,,7,30,46,75,110,157,165,,,,,,23,16,29,35,47,8,26.33333333,30,7,2010,2010,2010
S-223-241,W,S-223-241_W,SE,PICO,7,19,32,40,48,57,75,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,75,,,,,7,19,32,40,48,57,75,,,,,,12,13,8,8,9,18,11.33333333,10,7,2010,2010,2010
S-223-241,W,S-223-241_W,NW,PICO,4,14,23,38,67,95,121,,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,121,,,,,4,14,23,38,67,95,121,,,,,,10,9,15,29,28,26,19.5,18.2,7,2010,2010,2010
S-223-241,W,S-223-241_W,NW,PICO,3,16,28,44,60,90,125,162,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,162,,,,3,16,28,44,60,90,125,162,,,,,13,12,16,16,30,35,37,22.71428571,20.33333333,8,2009,2009,2009
S-231-257,C,S-231-257_C,SE,PICO,_,11,19,26,33,47,62,74,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,74,,,,,11,19,26,33,47,62,74,,,,,,8,7,7,14,15,12,10.5,10.2,8,2009,2008,2007
S-231-257,C,S-231-257_C,SE,PICO,13,20,31,49,66,88,111,142,173,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,173,,,13,20,31,49,66,88,111,142,173,,,,7,11,18,17,22,23,31,31,20,18.42857143,9,2008,2007,2007
S-231-257,C,S-231-257_C,NE,PICO,10,20,40,63,74,98,110,139,182,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,182,,,10,20,40,63,74,98,110,139,182,,,,10,20,23,11,24,12,29,43,21.5,18.42857143,9,2008,2007,2007
S-231-257,C,S-231-257_C,NE,PICO,9,16,30,44,64,99,132,168,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,168,,,,9,16,30,44,64,99,132,168,,,,,7,14,14,20,35,33,36,22.71428571,20.5,8,2009,2009,2009
S-231-257,C,S-231-257_C,SE,PICO,9,23,34,48,64,79,97,130,159,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,159,,,9,23,34,48,64,79,97,130,159,,,,14,11,14,16,15,18,33,29,18.75,17.28571429,9,2008,2008,2008
S-231-257,C,S-231-257_C,SE,PICO,7,18,35,57,82,123,158,190,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,190,,,,7,18,35,57,82,123,158,190,,,,,11,17,22,25,41,35,32,26.14285714,25.16666667,8,2009,2009,2009
S-231-257,C,S-231-257_C,SE,PICO,7,15,27,40,54,68,98,134,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,134,,,,7,15,27,40,54,68,98,134,,,,,8,12,13,14,14,30,36,18.14285714,15.16666667,8,2009,2009,2009
S-231-257,C,S-231-257_C,SE,PICO,6,23,38,54,68,94,130,171,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,171,,,,6,23,38,54,68,94,130,171,,,,,17,15,16,14,26,36,41,23.57142857,20.66666667,8,2009,2009,2009
S-231-257,C,S-231-257_C,NE,PICO,5,24,30,41,59,88,110,133,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,133,,,,5,24,30,41,59,88,110,133,,,,,19,6,11,18,29,22,23,18.28571429,17.5,8,2009,2009,2009
S-231-257,C,S-231-257_C,NE,PSME,4,10,23,32,47,55,70,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,70,,,,,4,10,23,32,47,55,70,,,,,,6,13,9,15,8,15,11,10.2,7,2010,2010,2010
S-231-257,C,S-231-257_C,SE,PICO,4,15,23,37,57,82,106,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,106,,,,,4,15,23,37,57,82,106,,,,,,11,8,14,20,25,24,17,15.6,7,2010,2010,2010
S-231-257,C,S-231-257_C,SE,PICO,4,20,31,41,58,84,109,132,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,132,,,,4,20,31,41,58,84,109,132,,,,,16,11,10,17,26,25,23,18.28571429,17.5,8,2009,2009,2009
S-231-257,C,S-231-257_C,NW,PICO,4,12,21,31,53,73,86,117,130,160,204,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,204,4,12,21,31,53,73,86,117,130,160,204,4,8,9,10,22,20,13,31,13,30,44,18.54545455,16,11,2006,2006,2006
S-231-257,C,S-231-257_C,SW,PIPO,3,20,28,35,45,60,73,86,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,86,,,,3,20,28,35,45,60,73,86,,,,,17,8,7,10,15,13,13,11.85714286,11.66666667,8,2009,2009,2009
S-231-257,C,S-231-257_C,SW,PICO,3,20,39,56,66,78,105,136,158,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,158,,,3,20,39,56,66,78,105,136,158,,,,17,19,17,10,12,27,31,22,19.375,19,9,2008,2008,2008
S-231-257,C,S-231-257_C,NE,PICO,2,20,30,40,49,67,85,101,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,101,,,,2,20,30,40,49,67,85,101,,,,,18,10,10,9,18,18,16,14.14285714,13.83333333,8,2009,2009,2009
S-231-257,C,S-231-257_C,SW,PICO,1,11,20,44,62,84,107,133,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,133,,,,1,11,20,44,62,84,107,133,,,,,10,9,24,18,22,23,26,18.85714286,17.66666667,8,2009,2009,2009
S-231-257,E,S-231-257_E,NW,PICO,_,12,30,38,57,68,92,120,131,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,131,,,,12,30,38,57,68,92,120,131,,,,,18,8,19,11,24,28,11,17,18,9,2008,2007,2006
S-231-257,E,S-231-257_E,NW,PICO,7,22,31,47,65,78,87,97,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,97,,,,7,22,31,47,65,78,87,97,,,,,15,9,16,18,13,9,10,12.85714286,13.33333333,8,2009,2009,2009
S-231-257,E,S-231-257_E,NW,PICO,3,12,24,38,57,84,102,117,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,117,,,,3,12,24,38,57,84,102,117,,,,,9,12,14,19,27,18,15,16.28571429,16.5,8,2009,2009,2009
S-231-257,E,S-231-257_E,SW,PICO,1,16,27,36,43,55,76,84,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,84,,,,1,16,27,36,43,55,76,84,,,,,15,11,9,7,12,21,8,11.85714286,12.5,8,2009,2009,2009
S-231-257,W,S-231-257_W,SE,PICO,7,26,46,88,105,125,146,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,146,,,,,7,26,46,88,105,125,146,,,,,,19,20,42,17,20,21,23.16666667,23.6,7,2010,2010,2010
S-231-257,W,S-231-257_W,SE,PICO,7,20,31,58,75,109,136,151,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,151,,,,7,20,31,58,75,109,136,151,,,,,13,11,27,17,34,27,15,20.57142857,21.5,8,2009,2009,2009
S-231-258,C,S-231-258_C,NE,PICO,3,11,27,42,55,76,86,102,116,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,116,,,3,11,27,42,55,76,86,102,116,,,,8,16,15,13,21,10,16,14,14.125,14.14285714,9,2008,2008,2008
S-231-258,C,S-231-258_C,NE,PICO,2,18,30,45,65,77,106,,,,,NA,YES,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,106,,,,,2,18,30,45,65,77,106,,,,,,16,12,15,20,12,29,17.33333333,15,7,2010,2010,2010
S-231-258,C,S-231-258_C,NE,PICO,2,6,12,17,24,39,57,64,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,64,,,,2,6,12,17,24,39,57,64,,,,,4,6,5,7,15,18,7,8.857142857,9.166666667,8,2009,2009,2009
S-231-258,C,S-231-258_C,NE,PICO,2,13,28,38,46,62,79,91,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,91,,,,2,13,28,38,46,62,79,91,,,,,11,15,10,8,16,17,12,12.71428571,12.83333333,8,2009,2009,2009
S-231-258,C,S-231-258_C,NE,PICO,2,10,19,25,33,50,65,80,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,80,,,,2,10,19,25,33,50,65,80,,,,,8,9,6,8,17,15,15,11.14285714,10.5,8,2009,2009,2009
S-231-258,C,S-231-258_C,NE,PICO,2,10,20,28,50,75,101,121,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,121,,,,2,10,20,28,50,75,101,121,,,,,8,10,8,22,25,26,20,17,16.5,8,2009,2009,2009
S-231-258,C,S-231-258_C,NE,PICO,2,6,26,53,76,90,108,136,161,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,161,,,2,6,26,53,76,90,108,136,161,,,,4,20,27,23,14,18,28,25,19.875,19.14285714,9,2008,2008,2008
S-231-258,C,S-231-258_C,NE,PICO,1,10,26,41,56,82,117,150,180,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,180,,,1,10,26,41,56,82,117,150,180,,,,9,16,15,15,26,35,33,30,22.375,21.28571429,9,2008,2008,2008
S-231-258,E,S-231-258_E,NE,PICO,9,22,33,42,52,70,91,100,,,,NA,YES,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,100,,,,9,22,33,42,52,70,91,100,,,,,13,11,9,10,18,21,9,13,13.66666667,8,2009,2009,2009
S-231-258,E,S-231-258_E,NE,PICO,7,14,20,25,38,51,59,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,59,,,,,7,14,20,25,38,51,59,,,,,,7,6,5,13,13,8,8.666666667,8.8,7,2010,2010,2010
S-231-258,E,S-231-258_E,NE,PICO,7,21,38,46,57,77,100,111,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,111,,,,7,21,38,46,57,77,100,111,,,,,14,17,8,11,20,23,11,14.85714286,15.5,8,2009,2009,2009
S-231-258,E,S-231-258_E,NE,PICO,6,21,32,47,60,83,110,119,,,,NA,YES,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,119,,,,6,21,32,47,60,83,110,119,,,,,15,11,15,13,23,27,9,16.14285714,17.33333333,8,2009,2009,2009
S-231-258,E,S-231-258_E,NE,PICO,4,18,28,38,57,76,88,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,88,,,,,4,18,28,38,57,76,88,,,,,,14,10,10,19,19,12,14,14.4,7,2010,2010,2010
S-231-258,E,S-231-258_E,NE,PICO,3,10,23,30,35,42,50,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,50,,,,,3,10,23,30,35,42,50,,,,,,7,13,7,5,7,8,7.833333333,7.8,7,2010,2010,2010
S-231-258,E,S-231-258_E,NE,PICO,3,22,32,41,55,80,111,126,,,,NA,YES,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,126,,,,3,22,32,41,55,80,111,126,,,,,19,10,9,14,25,31,15,17.57142857,18,8,2009,2009,2009
S-231-258,E,S-231-258_E,NE,PICO,3,16,35,47,60,82,99,122,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,122,,,,3,16,35,47,60,82,99,122,,,,,13,19,12,13,22,17,23,17,16,8,2009,2009,2009
S-231-258,E,S-231-258_E,NE,PICO,3,20,28,37,50,63,95,106,129,148,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,148,,3,20,28,37,50,63,95,106,129,148,,,17,8,9,13,13,32,11,23,19,16.11111111,15.75,10,2007,2007,2007
S-231-258,E,S-231-258_E,NE,PICO,2,18,27,36,54,70,76,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,76,,,,,2,18,27,36,54,70,76,,,,,,16,9,9,18,16,6,12.33333333,13.6,7,2010,2010,2010
S-231-258,E,S-231-258_E,NE,PICO,2,5,10,17,24,35,42,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,42,,,,,2,5,10,17,24,35,42,,,,,,3,5,7,7,11,7,6.666666667,6.6,7,2010,2010,2010
S-231-258,E,S-231-258_E,NE,PICO,2,15,32,48,58,65,75,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,75,,,,,2,15,32,48,58,65,75,,,,,,13,17,16,10,7,10,12.16666667,12.6,7,2010,2010,2010
S-231-258,E,S-231-258_E,NE,PICO,2,15,22,30,36,56,72,80,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,80,,,,2,15,22,30,36,56,72,80,,,,,13,7,8,6,20,16,8,11.14285714,11.66666667,8,2009,2009,2009
S-231-258,E,S-231-258_E,NE,PICO,2,8,29,41,52,70,94,110,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,110,,,,2,8,29,41,52,70,94,110,,,,,6,21,12,11,18,24,16,15.42857143,15.33333333,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,7,15,28,45,61,79,105,139,159,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,159,,,7,15,28,45,61,79,105,139,159,,,,8,13,17,16,18,26,34,20,19,18.85714286,9,2008,2008,2008
S-231-258,W,S-231-258_W,NE,PICO,4,14,20,22,33,47,56,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,56,,,,,4,14,20,22,33,47,56,,,,,,10,6,2,11,14,9,8.666666667,8.6,7,2010,2010,2010
S-231-258,W,S-231-258_W,NE,PICO,4,13,31,53,65,90,112,127,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,127,,,,4,13,31,53,65,90,112,127,,,,,9,18,22,12,25,22,15,17.57142857,18,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,3,19,31,45,59,81,113,129,,,,NA,YES,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,129,,,,3,19,31,45,59,81,113,129,,,,,16,12,14,14,22,32,16,18,18.33333333,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,3,20,26,35,46,65,86,105,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,105,,,,3,20,26,35,46,65,86,105,,,,,17,6,9,11,19,21,19,14.57142857,13.83333333,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,2,22,30,48,62,81,96,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,96,,,,,2,22,30,48,62,81,96,,,,,,20,8,18,14,19,15,15.66666667,15.8,7,2010,2010,2010
S-231-258,W,S-231-258_W,NE,PICO,2,19,37,51,64,80,92,100,,,,NA,YES,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,100,,,,2,19,37,51,64,80,92,100,,,,,17,18,14,13,16,12,8,14,15,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,2,14,21,29,40,59,73,82,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,82,,,,2,14,21,29,40,59,73,82,,,,,12,7,8,11,19,14,9,11.42857143,11.83333333,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,2,19,26,34,43,60,78,87,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,87,,,,2,19,26,34,43,60,78,87,,,,,17,7,8,9,17,18,9,12.14285714,12.66666667,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,2,12,36,60,91,105,115,129,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,129,,,,2,12,36,60,91,105,115,129,,,,,10,24,24,31,14,10,14,18.14285714,18.83333333,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,2,20,29,51,64,88,111,126,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,126,,,,2,20,29,51,64,88,111,126,,,,,18,9,22,13,24,23,15,17.71428571,18.16666667,8,2009,2009,2009
S-231-258,W,S-231-258_W,NE,PICO,2,13,24,36,48,65,84,97,114,124,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,124,,2,13,24,36,48,65,84,97,114,124,,,11,11,12,12,17,19,13,17,10,13.55555556,14,10,2007,2007,2007
S-231-258,W,S-231-258_W,NE,PICO,1,13,21,30,45,62,72,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,72,,,,,1,13,21,30,45,62,72,,,,,,12,8,9,15,17,10,11.83333333,12.2,7,2010,2010,2010
S-231-258,W,S-231-258_W,NE,PICO,1,12,22,32,43,59,87,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,87,,,,,1,12,22,32,43,59,87,,,,,,11,10,10,11,16,28,14.33333333,11.6,7,2010,2010,2010
S-231-304,C,S-231-304_C,NE,PICO,_,14,23,38,52,71,91,99,124,,,NA,NO,NO,NO,YES,NO,YR1BLANK,1,1,1,1,1,25.46479089,124,,,,14,23,38,52,71,91,99,124,,,,,9,15,14,19,20,8,25,15.71428571,14.16666667,9,2008,2007,2006
S-231-304,C,S-231-304_C,NE,PICO,9,23,39,50,60,71,86,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,86,,,,,9,23,39,50,60,71,86,,,,,,14,16,11,10,11,15,12.83333333,12.4,7,2010,2010,2010
S-231-304,C,S-231-304_C,NE,PICO,9,15,25,38,50,64,90,114,122,140,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,140,,9,15,25,38,50,64,90,114,122,140,,,6,10,13,12,14,26,24,8,18,14.55555556,14.125,10,2007,2007,2007
S-231-304,C,S-231-304_C,NE,PICO,8,15,22,31,44,57,74,92,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,92,,,,8,15,22,31,44,57,74,92,,,,,7,7,9,13,13,17,18,12,11,8,2009,2009,2009
S-231-304,C,S-231-304_C,NE,PICO,7,15,28,44,55,77,96,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,96,,,,,7,15,28,44,55,77,96,,,,,,8,13,16,11,22,19,14.83333333,14,7,2010,2010,2010
S-231-304,C,S-231-304_C,NE,PICO,6,16,25,30,38,47,58,74,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,74,,,,6,16,25,30,38,47,58,74,,,,,10,9,5,8,9,11,16,9.714285714,8.666666667,8,2009,2009,2009
